7015	Q0	FW14-e085	1	0.021178568616993982	fusion
7015	Q0	FW14-e166	2	0.012393737181437815	fusion
7015	Q0	FW14-e047	3	0.012346082658188907	fusion
7015	Q0	FW14-e037	4	0.009569814463419776	fusion
7015	Q0	FW14-e048	5	0.006514612981818194	fusion
7015	Q0	FW14-e003	6	0.005140233637053911	fusion
7015	Q0	FW14-e090	7	0.004861535152603231	fusion
7015	Q0	FW14-e032	8	0.0040091339034365545	fusion
7015	Q0	FW14-e086	9	0.003375705184849515	fusion
7015	Q0	FW14-e146	10	0.003084653537833726	fusion
7015	Q0	FW14-e093	11	0.0027737436866037074	fusion
7015	Q0	FW14-e007	12	0.002593754179462087	fusion
7015	Q0	FW14-e152	13	0.0023956633578984306	fusion
7015	Q0	FW14-e158	14	0.0022985397327590965	fusion
7015	Q0	FW14-e012	15	0.0021501993711091345	fusion
7015	Q0	FW14-e124	16	0.0020304403843702194	fusion
7015	Q0	FW14-e028	17	0.0019715883571041126	fusion
7015	Q0	FW14-e017	18	0.001968931643843502	fusion
7015	Q0	FW14-e081	19	0.0019652634583705937	fusion
7015	Q0	FW14-e142	20	0.001914193926685306	fusion
7015	Q0	FW14-e130	21	0.0016724076971099116	fusion
7015	Q0	FW14-e036	22	0.0016409822781788892	fusion
7015	Q0	FW14-e045	23	0.0015397038603191923	fusion
7015	Q0	FW14-e095	24	0.001412691205857677	fusion
7015	Q0	FW14-e129	25	0.0014071142170219585	fusion
7015	Q0	FW14-e176	26	0.001323623720231031	fusion
7015	Q0	FW14-e026	27	0.0013218260609647826	fusion
7015	Q0	FW14-e143	28	0.0011887831444671497	fusion
7015	Q0	FW14-e167	29	0.0011607651078302543	fusion
7015	Q0	FW14-e092	30	0.001128593828204261	fusion
7015	Q0	FW14-e114	31	0.0011110905600944974	fusion
7015	Q0	FW14-e005	32	0.0010554725723784459	fusion
7015	Q0	FW14-e141	33	0.0009855216567281467	fusion
7015	Q0	FW14-e015	34	0.000977410665967986	fusion
7015	Q0	FW14-e019	35	0.0009668041611135793	fusion
7015	Q0	FW14-e055	36	0.0009447843881353405	fusion
7015	Q0	FW14-e063	37	0.000926158648631802	fusion
7015	Q0	FW14-e157	38	0.0009092978611995005	fusion
7015	Q0	FW14-e087	39	0.0009032273102458282	fusion
7015	Q0	FW14-e168	40	0.0008759665908598657	fusion
7015	Q0	FW14-e132	41	0.0008648478698864134	fusion
7015	Q0	FW14-e098	42	0.0008532658145504413	fusion
7015	Q0	FW14-e156	43	0.0008481955503512881	fusion
7015	Q0	FW14-e039	44	0.0008470308052492144	fusion
7015	Q0	FW14-e034	45	0.0008122747924728959	fusion
7015	Q0	FW14-e137	46	0.0007393166985998527	fusion
7015	Q0	FW14-e165	47	0.0007169839388282597	fusion
7015	Q0	FW14-e145	48	0.0006710964613017593	fusion
7015	Q0	FW14-e112	49	0.0006663205868637227	fusion
7015	Q0	FW14-e131	50	0.0006654894445349407	fusion
7015	Q0	FW14-e030	51	0.0006458389627699857	fusion
7015	Q0	FW14-e016	52	0.0006433229782381451	fusion
7015	Q0	FW14-e010	53	0.0006378606731620904	fusion
7015	Q0	FW14-e110	54	0.0006340972319440025	fusion
7015	Q0	FW14-e021	55	0.0006325468383395641	fusion
7015	Q0	FW14-e050	56	0.0005755901717986389	fusion
7015	Q0	FW14-e179	57	0.0005737615670574779	fusion
7015	Q0	FW14-e052	58	0.0005552455321984613	fusion
7015	Q0	FW14-e181	59	0.0005533492002206288	fusion
7015	Q0	FW14-e038	60	0.0005446374049945711	fusion
7015	Q0	FW14-e082	61	0.0005390482855966594	fusion
7015	Q0	FW14-e029	62	0.0005287028636138807	fusion
7015	Q0	FW14-e102	63	0.00045931999185805887	fusion
7015	Q0	FW14-e101	64	0.00045035176290580096	fusion
7015	Q0	FW14-e018	65	0.0004285016921276529	fusion
7015	Q0	FW14-e144	66	0.0004000839683833694	fusion
7015	Q0	FW14-e128	67	0.0003503712526496417	fusion
7015	Q0	FW14-e022	68	0.0003462667297511573	fusion
7015	Q0	FW14-e161	69	0.00032146393370956206	fusion
7015	Q0	FW14-e147	70	0.0002965709283566767	fusion
7015	Q0	FW14-e067	71	0.0002953873680076796	fusion
7015	Q0	FW14-e171	72	0.00028800696101121597	fusion
7015	Q0	FW14-e041	73	0.00028132013380984043	fusion
7015	Q0	FW14-e004	74	0.0002731066268656717	fusion
7015	Q0	FW14-e001	75	0.0002443489514528064	fusion
7015	Q0	FW14-e078	76	0.00024255529674834623	fusion
7015	Q0	FW14-e104	77	0.00024077705576895718	fusion
7015	Q0	FW14-e023	78	0.00017707788909233587	fusion
7015	Q0	FW14-e111	79	0.00013979555269094424	fusion
7044	Q0	FW14-e090	1	0.04551729675814275	fusion
7044	Q0	FW14-e139	2	0.039321964365395805	fusion
7044	Q0	FW14-e047	3	0.03734053565788122	fusion
7044	Q0	FW14-e104	4	0.035410537658272796	fusion
7044	Q0	FW14-e043	5	0.03362452998600794	fusion
7044	Q0	FW14-e137	6	0.03225851775976414	fusion
7044	Q0	FW14-e041	7	0.028310536265791303	fusion
7044	Q0	FW14-e081	8	0.02812583160446178	fusion
